session_key,driver_number,compound,stint_length,bias_applied,mae,rmse,total_delta,confidence
9850,10,MEDIUM,24,0.9170833333333235,0.8788750000000002,4.305590595377132,21.092999999999847,57.81399999999999
9850,12,MEDIUM,31,0.874903225806476,0.8466774193548388,4.714100362296761,26.2470000000003,47.506
9850,12,HARD,25,1.1791600000000109,1.132,5.659999999999999,28.299999999999727,43.400000000000006
9850,14,MEDIUM,31,0.7693225806451518,0.7445161290322581,4.145290370777964,23.079999999999927,53.84
9850,14,HARD,25,1.1759599999999955,1.12892,5.6446,28.222999999999956,43.554
9850,16,MEDIUM,31,0.6944516129032338,0.672032258064516,3.7417172571238013,20.833000000000084,58.334
9850,16,HARD,25,1.0891999999999826,1.0456399999999997,5.228199999999998,26.141000000000076,47.71800000000002
9850,18,MEDIUM,48,0.5075416666666683,0.49697916666666675,3.4431726678796313,23.854999999999563,52.28999999999999
9850,18,SOFT,6,3.2906666666666524,2.7421666666666673,6.7169091230019395,16.452999999999975,67.094
9850,22,MEDIUM,31,0.7243548387096751,0.7009999999999998,3.9030028183438445,21.730999999999767,56.53800000000001
9850,22,HARD,25,1.136800000000003,1.09132,5.456600000000001,27.2829999999999,45.434
9850,23,HARD,6,0.5386666666666619,0.44900000000000045,1.0998208945096482,2.6940000000000737,94.612
9850,23,MEDIUM,50,0.5722600000000057,0.5608000000000001,3.9654548288941593,28.039999999999964,43.919999999999995
9850,27,SOFT,5,4.301000000000011,3.4407999999999985,7.693862696981274,17.204000000000008,65.59200000000001
9850,30,MEDIUM,31,0.7120322580644971,0.6890645161290324,3.8365488565939394,21.360999999999876,57.27799999999999
9850,30,HARD,25,1.1452399999999943,1.0994399999999995,5.497199999999998,27.48600000000033,45.02800000000002
9850,31,MEDIUM,7,0.8684285714285807,0.7442857142857154,1.969194904378077,5.210000000000036,89.57999999999998
9850,31,MEDIUM,25,1.7188800000000084,1.6501199999999994,8.250599999999997,41.253000000000156,17.494000000000028
9850,31,HARD,22,2.1317727272727325,2.034863636363636,9.54435646909161,44.76700000000005,10.466000000000008
9850,43,HARD,6,0.5051666666666582,0.4209999999999994,1.0312351817117165,2.5259999999999536,94.94800000000001
9850,43,MEDIUM,49,0.5816938775510329,0.5698367346938775,3.9888571428571424,27.92200000000048,44.156000000000006
9850,44,SOFT,6,0.8681666666666578,0.7235000000000014,1.7722058289036327,4.341000000000008,91.31799999999998
9850,44,MEDIUM,50,0.5673199999999997,0.55596,3.93123086068473,27.797999999999774,44.403999999999996
9850,55,MEDIUM,31,0.7774516129032294,0.7523870967741935,4.189114064472498,23.32400000000007,53.352000000000004
9850,55,HARD,25,1.1996399999999994,1.1516399999999998,5.7581999999999995,28.790999999999713,42.41800000000001
9850,63,MEDIUM,31,0.8056129032258262,0.7796129032258062,4.340700939383095,24.16800000000012,51.664000000000016
9850,63,HARD,25,1.2548399999999855,1.20464,6.023199999999999,30.115999999999985,39.768
9850,81,MEDIUM,41,0.5527560975609759,0.5392682926829269,3.4530018753570797,22.109999999999673,55.779999999999994
9850,81,HARD,15,1.8128666666666655,1.6920666666666666,6.553346020672697,25.381000000000085,49.238
9850,87,MEDIUM,31,0.9880967741935438,0.9562258064516129,5.324039967979688,29.64300000000003,40.714
9850,87,HARD,9,-0.1272222222222202,0.11311111111111119,0.33933333333333354,-1.018000000000029,97.964
9858,1,MEDIUM,24,0.23212499999999636,0.2224166666666664,1.0896146872480492,5.337999999999738,89.32400000000001
9858,1,HARD,25,0.44175999999997656,0.4240800000000002,2.120400000000001,10.602000000000317,78.79599999999999
9858,4,MEDIUM,21,0.191666666666671,0.18252380952380945,0.8364291732745585,3.8330000000000837,92.334
9858,4,HARD,28,0.27167857142858665,0.26199999999999996,1.3863736869978451,7.33600000000024,85.328
9858,6,MEDIUM,19,0.23073684210526393,0.21863157894736823,0.9529929584983128,4.153999999999996,91.69200000000001
9858,6,HARD,30,0.3852000000000013,0.3723666666666664,2.039536229963402,11.171000000000276,77.65800000000002
9858,10,HARD,48,0.7206041666666655,0.7055833333333336,4.8884247292285625,33.86799999999948,32.26399999999998
9858,12,HARD,48,0.7643958333333103,0.7484583333333333,5.185471442726624,35.925999999999476,28.147999999999996
9858,14,MEDIUM,15,-1.2472000000000056,1.1640666666666666,4.50841081387518,-17.461000000000013,65.078
9858,14,HARD,34,0.17997058823531167,0.17467647058823552,1.0185300971613613,5.938999999999851,88.12199999999999
9858,16,MEDIUM,23,0.20386956521736505,0.19499999999999998,0.9351871470459802,4.485000000000127,91.03
9858,16,HARD,26,0.38134615384615245,0.36669230769230793,1.8697712324074476,9.534000000000106,80.93199999999999
9858,22,HARD,26,0.6293076923076779,0.6051153846153843,3.0854951541290476,15.733000000000175,68.53400000000002
9858,22,MEDIUM,23,0.9680869565217425,0.926,4.440939990587578,21.29800000000023,57.403999999999996
9858,23,HARD,12,1.8695833333333287,1.7137499999999999,5.936604142942326,20.565000000000055,58.870000000000005
9858,23,HARD,20,1.2885500000000207,1.2241000000000006,5.474341622514989,24.48199999999997,51.03599999999997
9858,27,HARD,29,0.2581379310344942,0.24924137931034462,1.3422059043437298,7.2280000000000655,85.54400000000001
9858,27,MEDIUM,20,0.6058999999999969,0.5756500000000002,2.574385062495509,11.51299999999992,76.97399999999999
9858,30,HARD,47,0.5160851063829853,0.5051063829787233,3.4628348981600157,23.73999999999978,52.52
9858,31,MEDIUM,26,0.22542307692307217,0.2167692307692306,1.1053105376388044,5.635999999999967,88.72800000000001
9858,31,HARD,23,0.5144782608695886,0.49208695652173967,2.3599661382979744,11.318000000000211,77.36399999999998
