meeting_key,session_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,st_speed,i1_speed,i2_speed,segments_sector_1,segments_sector_2,segments_sector_3,is_pit_out_lap,tire_compound,laps_on_tire
1273,9869,23,21,2025-11-09T17:31:53.009000+00:00,76.246,19.538,39.402,17.306,288.0,324.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,26.0
1273,9869,23,22,2025-11-09T17:33:09.259000+00:00,75.853,19.412,39.147,17.294,309.0,310.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,27.0
1273,9869,23,23,2025-11-09T17:34:24.951000+00:00,75.732,19.362,39.087,17.283,308.0,,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,28.0
1273,9869,23,24,2025-11-09T17:35:40.835000+00:00,75.803,19.391,39.047,17.365,,,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,29.0
1273,9869,23,25,2025-11-09T17:36:56.610000+00:00,75.652,19.324,39.014,17.314,306.0,309.0,253.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,30.0
1273,9869,23,26,2025-11-09T17:38:12.193000+00:00,75.956,19.326,39.253,17.377,307.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,31.0
1273,9869,23,27,2025-11-09T17:39:28.243000+00:00,75.687,19.354,38.959,17.374,308.0,,253.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,32.0
1273,9869,23,28,2025-11-09T17:40:43.932000+00:00,75.751,19.172,39.174,17.405,,308.0,251.0,"[None, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,33.0
1273,9869,23,29,2025-11-09T17:41:59.640000+00:00,75.63,19.279,38.955,17.396,309.0,307.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,34.0
1273,9869,23,30,2025-11-09T17:43:15.339000+00:00,76.068,19.599,39.154,17.315,295.0,323.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,35.0
1273,9869,23,31,2025-11-09T17:44:31.387000+00:00,75.673,19.24,39.109,17.324,308.0,310.0,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,36.0
1273,9869,23,32,2025-11-09T17:45:46.955000+00:00,76.378,19.414,39.579,17.385,309.0,308.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,37.0
1273,9869,23,33,2025-11-09T17:47:03.329000+00:00,76.412,19.581,39.474,17.357,303.0,304.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,38.0
1273,9869,23,34,2025-11-09T17:48:19.809000+00:00,77.045,19.868,39.912,17.265,297.0,320.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,39.0
1273,9869,23,35,2025-11-09T17:49:36.898000+00:00,80.772,19.783,39.686,21.303,285.0,325.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",False,MEDIUM,40.0
1273,9869,23,36,2025-11-09T17:50:57.557000+00:00,91.62,36.803,38.195,16.622,,301.0,255.0,"[2064, 2064, 2064, 2064, 2064, 2064, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2048, 2048, 2048]",True,SOFT,2.0
1273,9869,23,37,2025-11-09T17:52:29.301000+00:00,73.495,18.747,37.983,16.765,334.0,307.0,252.0,"[2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,3.0
1273,9869,23,38,2025-11-09T17:53:42.562000+00:00,74.924,18.788,39.049,16.797,320.0,333.0,251.0,"[None, 2048, 2048, 2049, 2049, 2051, 2051]","[2048, 2048, 2048, 2049, 2048, None, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",False,SOFT,4.0
1273,9869,23,42,2025-11-09T17:58:39.843000+00:00,74.517,18.981,38.468,17.068,,310.0,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,8.0
1273,9869,23,43,2025-11-09T17:59:54.200000+00:00,74.872,19.168,38.648,17.056,304.0,309.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,9.0
1273,9869,23,44,2025-11-09T18:01:09.090000+00:00,74.768,19.07,38.659,17.039,303.0,310.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,10.0
1273,9869,23,45,2025-11-09T18:02:23.930000+00:00,74.683,19.004,38.634,17.045,300.0,,254.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,11.0
1273,9869,23,46,2025-11-09T18:03:38.615000+00:00,74.603,19.087,38.434,17.082,310.0,,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,12.0
1273,9869,23,47,2025-11-09T18:04:53.159000+00:00,75.614,19.311,39.192,17.111,302.0,326.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,13.0
1273,9869,23,48,2025-11-09T18:06:08.662000+00:00,74.876,19.244,38.497,17.135,310.0,309.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,14.0
1273,9869,23,49,2025-11-09T18:07:23.593000+00:00,74.896,19.148,38.517,17.231,305.0,307.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,15.0
1273,9869,23,50,2025-11-09T18:08:38.619000+00:00,74.961,19.179,38.523,17.259,308.0,308.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,16.0
1273,9869,23,51,2025-11-09T18:09:53.639000+00:00,74.977,19.101,38.682,17.194,,309.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,17.0
1273,9869,23,52,2025-11-09T18:11:08.460000+00:00,74.96,19.037,38.754,17.169,,,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,18.0
1273,9869,23,53,2025-11-09T18:12:23.487000+00:00,75.021,19.132,38.676,17.213,306.0,308.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,19.0
1273,9869,23,54,2025-11-09T18:13:38.446000+00:00,75.285,19.181,38.898,17.206,307.0,310.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,20.0
1273,9869,23,55,2025-11-09T18:14:53.735000+00:00,78.437,19.085,38.687,20.665,310.0,312.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",False,SOFT,21.0
1273,9869,23,56,2025-11-09T18:16:12.236000+00:00,91.062,36.867,37.56,16.635,,303.0,252.0,"[2064, 2064, 2064, 2064, 2064, 2064, 2048]","[2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048]",True,MEDIUM,0.0
1273,9869,23,57,2025-11-09T18:17:43.246000+00:00,72.509,18.693,37.083,16.733,306.0,310.0,254.0,"[2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2049, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,1.0
1273,9869,23,58,2025-11-09T18:18:55.806000+00:00,72.655,18.756,37.261,16.638,304.0,308.0,257.0,"[None, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,2.0
1273,9869,23,59,2025-11-09T18:20:08.414000+00:00,72.4,18.386,37.404,16.61,327.0,330.0,258.0,"[None, 2048, 2048, 2049, 2051, 2051, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]",False,MEDIUM,3.0
1273,9869,23,60,2025-11-09T18:21:20.689000+00:00,73.249,18.636,37.664,16.949,330.0,304.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,4.0
1273,9869,23,61,2025-11-09T18:22:33.936000+00:00,73.329,18.767,37.66,16.902,302.0,305.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,5.0
1273,9869,23,62,2025-11-09T18:23:47.460000+00:00,73.011,18.792,37.332,16.887,303.0,307.0,257.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,6.0
1273,9869,23,63,2025-11-09T18:25:00.502000+00:00,73.345,18.788,37.599,16.958,310.0,,257.0,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,7.0
1273,9869,23,64,2025-11-09T18:26:13.724000+00:00,73.314,18.758,37.585,16.971,305.0,311.0,262.0,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,8.0
1273,9869,23,65,2025-11-09T18:27:27.029000+00:00,73.849,18.85,37.973,17.026,313.0,313.0,258.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,9.0
1273,9869,23,66,2025-11-09T18:28:40.989000+00:00,73.895,18.755,38.217,16.923,315.0,315.0,257.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,10.0
1273,9869,23,67,2025-11-09T18:29:54.757000+00:00,74.466,18.744,38.715,17.007,331.0,328.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,11.0
1273,9869,23,68,2025-11-09T18:31:09.236000+00:00,74.002,19.049,38.121,16.832,309.0,315.0,257.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,12.0
1273,9869,23,69,2025-11-09T18:32:23.362000+00:00,74.44,18.679,38.866,16.895,328.0,332.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2049, 2049]",False,MEDIUM,13.0
1273,9869,23,70,2025-11-09T18:33:37.778000+00:00,75.582,19.102,39.479,17.001,324.0,329.0,241.0,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,14.0
1273,9869,23,71,2025-11-09T18:34:53.293000+00:00,76.983,19.099,41.011,16.873,315.0,340.0,251.0,"[2048, 2048, 2048, 2048, 2048, 2051, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2048, 2048]",False,MEDIUM,15.0
1273,9869,27,2,2025-11-09T17:04:39.319000+00:00,114.736,20.588,72.973,21.175,280.0,287.0,143.0,"[None, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,1.0
1273,9869,27,3,2025-11-09T17:06:33.962000+00:00,112.587,26.26,59.879,26.448,182.0,213.0,190.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,2.0
1273,9869,27,4,2025-11-09T17:08:26.562000+00:00,107.063,26.408,58.881,21.774,230.0,194.0,209.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,3.0
1273,9869,27,5,2025-11-09T17:10:13.676000+00:00,111.395,30.098,52.446,28.851,241.0,246.0,209.0,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,4.0
1273,9869,27,6,2025-11-09T17:12:04.973000+00:00,78.426,20.662,40.702,17.062,291.0,319.0,241.0,"[None, 2049, 2049, 2048, 2049, 2051, 2051]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2051, 2051, 2049, 2048, 2048]",False,MEDIUM,5.0
1273,9869,27,7,2025-11-09T17:13:23.462000+00:00,104.699,34.122,45.688,24.889,283.0,152.0,161.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,6.0
1273,9869,27,8,2025-11-09T17:15:08.175000+00:00,98.885,27.408,52.197,19.28,157.0,266.0,204.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,7.0
1273,9869,27,9,2025-11-09T17:16:47.041000+00:00,74.979,19.244,38.976,16.759,285.0,327.0,248.0,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049]","[2049, 2048, 2048, 2051, 2051, 2051]",False,MEDIUM,8.0
1273,9869,27,10,2025-11-09T17:18:02.003000+00:00,75.135,19.059,39.223,16.853,310.0,320.0,248.0,"[2051, 2049, 2048, 2048, 2051, 2051, 2049]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,9.0
1273,9869,27,11,2025-11-09T17:19:17.137000+00:00,75.189,19.275,38.888,17.026,291.0,326.0,245.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,10.0
1273,9869,27,12,2025-11-09T17:20:32.300000+00:00,75.53,19.167,39.316,17.047,294.0,328.0,244.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,11.0
1273,9869,27,13,2025-11-09T17:21:47.804000+00:00,75.768,19.328,39.407,17.033,306.0,324.0,239.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,12.0
1273,9869,27,14,2025-11-09T17:23:03.626000+00:00,75.846,19.365,39.565,16.916,303.0,,244.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",False,MEDIUM,13.0
1273,9869,27,15,2025-11-09T17:24:19.439000+00:00,76.284,19.346,39.898,17.04,298.0,321.0,244.0,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,14.0
1273,9869,27,16,2025-11-09T17:25:35.835000+00:00,75.828,19.362,39.346,17.12,313.0,322.0,247.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,15.0
1273,9869,27,17,2025-11-09T17:26:51.591000+00:00,76.92,19.914,39.775,17.231,306.0,325.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,16.0
1273,9869,27,18,2025-11-09T17:28:08.461000+00:00,76.017,19.373,39.542,17.102,293.0,322.0,247.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,17.0
1273,9869,27,19,2025-11-09T17:29:24.339000+00:00,75.639,19.443,39.068,17.128,304.0,314.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,18.0
1273,9869,27,20,2025-11-09T17:30:40.136000+00:00,75.942,19.562,39.237,17.143,291.0,310.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,19.0
1273,9869,27,21,2025-11-09T17:31:56.136000+00:00,75.064,19.236,38.522,17.306,313.0,308.0,255.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,20.0
1273,9869,27,22,2025-11-09T17:33:11.071000+00:00,75.603,19.417,38.889,17.297,298.0,305.0,250.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,21.0
1273,9869,27,23,2025-11-09T17:34:26.626000+00:00,75.459,19.426,38.786,17.247,299.0,,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,22.0
1273,9869,27,24,2025-11-09T17:35:42.308000+00:00,75.153,19.314,38.741,17.098,302.0,304.0,252.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,23.0
1273,9869,27,25,2025-11-09T17:36:57.383000+00:00,75.484,19.137,39.053,17.294,313.0,312.0,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,24.0
1273,9869,27,26,2025-11-09T17:38:12.904000+00:00,75.886,19.286,39.317,17.283,300.0,318.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,25.0
1273,9869,27,27,2025-11-09T17:39:28.780000+00:00,75.691,19.269,39.173,17.249,308.0,313.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,26.0
1273,9869,27,28,2025-11-09T17:40:44.381000+00:00,75.552,19.227,39.054,17.271,310.0,321.0,256.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,27.0
1273,9869,27,29,2025-11-09T17:41:59.941000+00:00,76.229,19.655,39.359,17.215,278.0,326.0,246.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,28.0
1273,9869,27,30,2025-11-09T17:43:16.271000+00:00,75.705,19.161,39.186,17.358,306.0,,257.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,29.0
1273,9869,27,31,2025-11-09T17:44:31.947000+00:00,75.419,19.186,39.144,17.089,316.0,323.0,242.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,30.0
1273,9869,27,32,2025-11-09T17:45:47.354000+00:00,76.344,19.196,39.978,17.17,310.0,325.0,241.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,31.0
1273,9869,27,33,2025-11-09T17:47:03.629000+00:00,76.378,19.614,39.563,17.201,311.0,311.0,240.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,32.0
1273,9869,27,34,2025-11-09T17:48:20.140000+00:00,75.474,19.292,38.88,17.302,327.0,304.0,242.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,33.0
1273,9869,27,35,2025-11-09T17:49:35.410000+00:00,75.618,19.418,38.854,17.346,295.0,300.0,243.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,34.0
1273,9869,27,36,2025-11-09T17:50:51.125000+00:00,78.996,19.31,38.616,21.07,303.0,303.0,244.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",False,MEDIUM,35.0
1273,9869,27,37,2025-11-09T17:52:10.088000+00:00,92.054,36.832,38.504,16.718,,297.0,248.0,"[2064, 2064, 2064, 2064, 2064, 2064, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]",True,SOFT,0.0
1273,9869,27,38,2025-11-09T17:53:42.343000+00:00,73.91,18.8,37.981,17.075,329.0,299.0,244.0,"[2048, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, None, None, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,1.0
1273,9869,27,42,2025-11-09T17:58:38.074000+00:00,74.337,19.068,38.213,17.056,303.0,307.0,245.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,5.0
1273,9869,27,43,2025-11-09T17:59:52.532000+00:00,74.548,19.062,38.392,17.094,305.0,308.0,242.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,6.0
1273,9869,27,44,2025-11-09T18:01:06.982000+00:00,74.683,19.084,38.517,17.082,,309.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,7.0
